date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year,season,decade,temp_7day,temp_30day,rain_30day,temp_zscore,is_anomaly
1984-04-30,29.7,32.51,26.08,2.46,64.1,17.3,1984,4,121,Spring,1980,30.62,31.06,6.01,0.501,0
1984-05-01,30.94,33.98,27.87,0.75,77.3,17.9,1984,5,122,Spring,1980,30.46,31.0,5.95,0.772,0
1984-05-02,31.75,35.48,28.08,10.71,67.1,16.5,1984,5,123,Spring,1980,30.45,30.92,6.12,0.948,0
1984-05-03,29.76,33.27,27.22,8.37,67.1,9.7,1984,5,124,Spring,1980,30.43,30.86,6.36,0.514,0
1984-05-04,30.07,32.73,27.92,3.58,74.4,9.8,1984,5,125,Spring,1980,30.35,30.76,6.46,0.582,0
1984-05-05,30.71,33.87,27.36,1.19,69.5,18.5,1984,5,126,Spring,1980,30.2,30.75,6.14,0.721,0
1984-05-06,30.1,32.78,26.64,6.38,66.7,14.8,1984,5,127,Spring,1980,30.08,30.72,5.63,0.588,0
1984-05-07,29.14,32.2,25.33,20.38,75.0,13.8,1984,5,128,Spring,1980,30.2,30.72,6.05,0.379,0
1984-05-08,29.89,33.7,27.1,4.98,69.5,14.7,1984,5,129,Spring,1980,30.35,30.69,6.33,0.543,0
1984-05-09,30.91,34.14,28.74,16.77,79.4,15.5,1984,5,130,Spring,1980,30.46,30.67,6.07,0.765,0
1984-05-10,30.61,33.75,27.46,7.57,65.5,13.2,1984,5,131,Spring,1980,30.58,30.68,6.13,0.7,0
1984-05-11,31.06,34.19,28.21,3.8,74.7,20.3,1984,5,132,Spring,1980,30.86,30.73,6.2,0.798,0
1984-05-12,31.49,33.72,28.25,10.33,67.8,8.5,1984,5,133,Spring,1980,30.9,30.71,6.4,0.891,0
1984-05-13,30.97,34.29,27.1,7.56,80.3,11.9,1984,5,134,Spring,1980,30.92,30.67,6.7,0.778,0
1984-05-14,31.12,34.91,28.43,7.9,64.2,8.7,1984,5,135,Spring,1980,31.09,30.68,6.7,0.811,0
1984-05-15,30.16,32.6,27.5,3.7,68.1,14.8,1984,5,136,Spring,1980,31.06,30.75,6.58,0.602,0
1984-05-16,31.03,33.62,28.85,5.13,67.8,15.6,1984,5,137,Spring,1980,31.08,30.87,6.59,0.791,0
1984-05-17,31.81,34.93,29.74,10.95,81.9,12.2,1984,5,138,Spring,1980,30.99,30.91,6.95,0.961,0
1984-05-18,30.84,33.4,28.14,5.44,72.7,13.7,1984,5,139,Spring,1980,31.02,30.95,6.61,0.75,0
1984-05-19,31.63,34.83,28.29,1.02,81.2,11.9,1984,5,140,Spring,1980,31.17,31.01,6.59,0.922,0
1984-05-20,30.32,33.86,27.67,1.37,78.0,13.4,1984,5,141,Spring,1980,31.17,30.94,7.03,0.636,0
1984-05-21,31.38,34.72,29.3,13.29,64.1,15.6,1984,5,142,Spring,1980,30.97,30.84,7.22,0.867,0
1984-05-22,31.15,33.53,28.21,10.47,77.5,11.6,1984,5,143,Spring,1980,30.96,30.83,7.3,0.817,0
1984-05-23,31.09,34.44,27.36,3.14,76.9,14.8,1984,5,144,Spring,1980,30.77,30.85,6.94,0.804,0
1984-05-24,30.4,33.4,27.74,1.79,72.0,11.3,1984,5,145,Spring,1980,30.72,30.81,6.95,0.654,0
1984-05-25,30.73,34.31,27.33,3.22,70.6,13.5,1984,5,146,Spring,1980,30.67,30.77,6.98,0.726,0
1984-05-26,30.35,33.68,28.21,9.85,64.3,14.3,1984,5,147,Spring,1980,30.87,30.81,7.26,0.643,0
1984-05-27,29.96,32.9,27.6,13.65,73.2,13.5,1984,5,148,Spring,1980,31.16,30.87,7.92,0.558,0
1984-05-28,31.03,34.19,27.52,0.75,65.4,11.0,1984,5,149,Spring,1980,31.42,30.85,7.69,0.791,0
1984-05-29,32.5,35.15,28.88,0.94,61.8,20.6,1984,5,150,Spring,1980,31.72,30.85,7.45,1.112,0
1984-05-30,33.13,36.26,29.2,2.75,72.0,7.3,1984,5,151,Spring,1980,31.89,30.87,7.21,1.249,0
1984-05-31,32.21,34.61,28.94,11.41,71.9,11.6,1984,5,152,Spring,1980,31.63,30.88,7.73,1.048,0
1984-06-01,32.85,35.46,29.9,0.55,81.3,16.1,1984,6,153,Summer,1980,31.14,30.88,7.89,1.188,0
1984-06-02,31.57,34.89,28.96,7.71,88.0,19.3,1984,6,154,Summer,1980,30.75,30.88,7.75,0.909,0
1984-06-03,28.09,30.77,24.56,16.85,86.1,16.2,1984,6,155,Summer,1980,30.3,30.85,7.83,0.15,0
1984-06-04,27.66,29.75,24.77,6.94,88.4,15.8,1984,6,156,Summer,1980,29.77,30.85,8.72,0.057,0
1984-06-05,29.72,31.98,25.86,8.8,90.1,14.0,1984,6,157,Summer,1980,29.32,30.86,8.83,0.506,0
1984-06-06,29.97,33.48,27.4,9.66,79.2,16.6,1984,6,158,Summer,1980,29.36,30.86,8.77,0.56,0
1984-06-07,28.5,31.22,26.45,5.28,84.2,23.7,1984,6,159,Summer,1980,30.04,30.84,9.08,0.24,0
1984-06-08,29.74,32.2,26.84,17.72,86.1,19.9,1984,6,160,Summer,1980,30.52,30.87,9.02,0.51,0
1984-06-09,31.85,33.92,29.13,15.72,93.7,14.7,1984,6,161,Summer,1980,30.67,30.93,9.17,0.97,0
1984-06-10,32.83,35.73,28.84,23.84,92.2,11.0,1984,6,162,Summer,1980,30.92,31.01,9.18,1.183,0
1984-06-11,31.04,34.82,28.59,3.38,83.3,18.2,1984,6,163,Summer,1980,31.23,31.08,9.41,0.793,0
1984-06-12,30.74,34.19,27.44,0.19,80.7,11.4,1984,6,164,Summer,1980,31.42,31.19,9.45,0.728,0
1984-06-13,31.74,34.25,29.48,0.78,82.3,15.2,1984,6,165,Summer,1980,31.38,31.18,9.48,0.946,0
1984-06-14,30.66,33.04,27.15,19.18,84.2,15.7,1984,6,166,Summer,1980,30.99,31.11,9.59,0.711,0
1984-06-15,31.06,34.4,27.65,9.91,84.8,18.6,1984,6,167,Summer,1980,31.06,30.96,9.89,0.798,0
1984-06-16,31.58,34.87,28.03,6.99,83.6,17.0,1984,6,168,Summer,1980,31.03,30.84,9.66,0.911,0
1984-06-17,30.09,33.74,27.35,7.72,80.1,16.0,1984,6,169,Summer,1980,30.98,30.75,10.25,0.586,0
1984-06-18,31.52,35.49,28.84,27.67,85.5,16.2,1984,6,170,Summer,1980,30.99,30.69,10.16,0.898,0
1984-06-19,30.58,34.38,27.87,4.66,84.6,11.7,1984,6,171,Summer,1980,31.1,30.76,9.73,0.693,0
1984-06-20,31.38,33.51,28.11,11.49,83.6,19.2,1984,6,172,Summer,1980,31.19,30.85,9.82,0.867,0
1984-06-21,30.75,33.55,26.94,19.8,78.0,17.3,1984,6,173,Summer,1980,31.62,30.91,10.17,0.73,0
1984-06-22,31.8,35.52,28.24,1.36,85.9,16.1,1984,6,174,Summer,1980,31.77,30.93,9.91,0.959,0
1984-06-23,32.2,34.9,29.97,6.44,75.3,16.9,1984,6,175,Summer,1980,32.13,30.97,11.66,1.046,0
1984-06-24,33.14,35.97,30.22,3.41,84.8,17.7,1984,6,176,Summer,1980,32.06,30.98,11.07,1.251,0
1984-06-25,32.56,36.17,30.1,16.83,87.8,16.3,1984,6,177,Summer,1980,32.01,30.92,10.93,1.125,0
1984-06-26,33.07,35.94,29.68,14.68,99.0,11.8,1984,6,178,Summer,1980,31.54,30.81,10.17,1.236,0
1984-06-27,30.93,33.18,27.22,1.84,99.0,16.6,1984,6,179,Summer,1980,31.03,30.76,10.26,0.769,0
1984-06-28,30.34,34.27,27.94,4.12,90.2,18.6,1984,6,180,Summer,1980,30.62,30.71,10.97,0.641,0
1984-06-29,28.54,31.25,26.54,11.67,88.5,19.5,1984,6,181,Summer,1980,30.21,30.62,12.04,0.248,0
1984-06-30,28.66,31.42,26.28,4.49,98.5,13.3,1984,6,182,Summer,1980,29.8,30.54,11.42,0.275,0
1984-07-01,30.21,33.23,27.96,18.24,87.5,12.4,1984,7,183,Summer,1980,29.74,30.48,11.45,0.612,0
1984-07-02,29.72,33.15,25.81,5.26,90.9,16.4,1984,7,184,Summer,1980,29.9,30.4,11.5,0.506,0
1984-07-03,30.23,33.02,27.41,3.72,86.0,14.4,1984,7,185,Summer,1980,30.17,30.4,11.62,0.617,0
1984-07-04,30.47,33.97,28.17,9.62,91.9,14.7,1984,7,186,Summer,1980,30.31,30.41,11.34,0.669,0
1984-07-05,31.47,34.58,29.1,19.34,89.7,18.7,1984,7,187,Summer,1980,30.29,30.41,12.68,0.887,0
1984-07-06,30.42,34.37,27.2,2.06,90.9,23.9,1984,7,188,Summer,1980,30.34,30.42,12.66,0.658,0
1984-07-07,29.68,31.96,27.28,57.69,81.0,19.5,1984,7,189,Summer,1980,30.27,30.45,12.11,0.497,0
1984-07-08,30.07,33.68,27.41,0.09,84.2,15.1,1984,7,190,Summer,1980,30.11,30.44,12.79,0.582,0
1984-07-09,30.05,32.75,27.79,11.38,81.2,21.0,1984,7,191,Summer,1980,29.81,30.43,12.9,0.578,0
1984-07-10,29.73,32.45,25.94,1.19,93.9,13.6,1984,7,192,Summer,1980,29.61,30.36,13.0,0.508,0
1984-07-11,29.32,31.64,27.16,6.02,83.9,19.6,1984,7,193,Summer,1980,29.42,30.27,12.91,0.418,0
1984-07-12,29.39,33.26,26.24,21.34,99.0,15.1,1984,7,194,Summer,1980,29.28,30.12,12.82,0.434,0
1984-07-13,29.06,31.61,25.8,32.9,87.2,14.1,1984,7,195,Summer,1980,29.16,30.07,13.02,0.362,0
1984-07-14,28.33,30.7,26.0,0.76,88.3,16.0,1984,7,196,Summer,1980,29.23,30.01,12.99,0.203,0
1984-07-15,29.05,32.86,26.91,10.73,91.6,17.4,1984,7,197,Summer,1980,29.56,29.97,13.51,0.36,0
1984-07-16,29.26,32.79,25.79,8.51,86.9,20.2,1984,7,198,Summer,1980,29.74,29.95,13.51,0.405,0
1984-07-17,30.21,33.43,28.1,11.3,93.8,16.2,1984,7,199,Summer,1980,30.12,29.89,12.92,0.612,0
1984-07-18,31.61,35.22,28.84,19.28,83.0,18.7,1984,7,200,Summer,1980,30.58,29.86,12.83,0.918,0
1984-07-19,30.66,34.62,28.47,44.97,99.0,18.0,1984,7,201,Summer,1980,30.94,29.84,13.49,0.711,0
1984-07-20,31.69,34.23,28.05,10.63,85.5,17.8,1984,7,202,Summer,1980,31.32,29.81,13.49,0.935,0
1984-07-21,31.58,35.32,27.97,3.55,82.5,15.8,1984,7,203,Summer,1980,31.45,29.74,14.2,0.911,0
1984-07-22,31.6,35.05,28.59,21.71,79.6,8.6,1984,7,204,Summer,1980,31.18,29.69,15.49,0.915,0
1984-07-23,31.9,34.2,29.1,9.66,92.8,11.3,1984,7,205,Summer,1980,30.9,29.69,14.12,0.981,0
1984-07-24,31.08,33.39,28.5,6.51,91.1,13.6,1984,7,206,Summer,1980,30.54,29.66,14.61,0.802,0
1984-07-25,29.74,32.54,26.18,14.13,94.1,15.4,1984,7,207,Summer,1980,30.14,29.64,14.9,0.51,0
1984-07-26,28.7,30.99,25.62,11.85,92.3,16.8,1984,7,208,Summer,1980,29.53,29.66,15.02,0.283,0
1984-07-27,29.19,31.59,26.26,7.93,90.7,18.7,1984,7,209,Summer,1980,28.99,29.69,15.35,0.39,0
1984-07-28,28.78,31.05,26.28,3.05,88.4,13.6,1984,7,210,Summer,1980,28.59,29.66,14.71,0.301,0
1984-07-29,27.35,30.22,24.28,27.43,89.0,18.0,1984,7,211,Summer,1980,28.45,29.66,13.97,-0.011,0
1984-07-30,28.07,31.28,25.03,4.48,82.6,21.9,1984,7,212,Summer,1980,28.59,29.69,14.15,0.146,0
1984-07-31,28.29,31.13,24.3,0.54,86.7,13.7,1984,7,213,Summer,1980,28.64,29.71,14.66,0.194,0
1984-08-01,28.74,30.95,25.38,2.39,89.2,17.8,1984,8,214,Summer,1980,28.72,29.74,15.22,0.292,0
1984-08-02,29.69,33.24,25.8,23.69,91.7,13.1,1984,8,215,Summer,1980,28.97,29.79,15.44,0.499,0
1984-08-03,29.59,33.31,26.21,9.61,87.6,17.5,1984,8,216,Summer,1980,29.18,29.77,14.84,0.477,0
1984-08-04,29.33,31.9,26.6,40.57,88.0,14.3,1984,8,217,Summer,1980,29.29,29.78,13.37,0.421,0
1984-08-05,29.08,32.63,26.45,40.89,95.6,14.6,1984,8,218,Summer,1980,29.42,29.7,13.61,0.366,0
1984-08-06,29.53,32.84,26.06,16.52,80.8,12.9,1984,8,219,Summer,1980,29.52,29.61,14.09,0.464,0
1984-08-07,29.09,31.57,26.39,14.65,87.6,16.4,1984,8,220,Summer,1980,29.61,29.55,13.37,0.368,0
1984-08-08,29.66,33.31,26.26,20.28,79.8,14.1,1984,8,221,Summer,1980,29.46,29.51,13.15,0.493,0
1984-08-09,30.37,33.82,26.89,4.58,86.8,13.1,1984,8,222,Summer,1980,29.47,29.49,14.36,0.647,0
1984-08-10,30.2,33.52,27.99,15.92,89.1,15.8,1984,8,223,Summer,1980,29.42,29.54,14.12,0.61,0
1984-08-11,28.27,30.44,25.55,2.2,78.1,19.5,1984,8,224,Summer,1980,29.5,29.63,13.88,0.19,0
1984-08-12,29.14,31.71,26.4,10.66,98.5,17.6,1984,8,225,Summer,1980,29.58,29.64,13.9,0.379,0
1984-08-13,29.19,32.03,26.79,6.18,83.5,13.5,1984,8,226,Summer,1980,29.77,29.68,15.75,0.39,0
1984-08-14,29.68,31.96,26.58,26.04,89.3,12.2,1984,8,227,Summer,1980,29.9,29.76,15.97,0.497,0
1984-08-15,30.18,33.99,28.08,25.54,88.1,13.5,1984,8,228,Summer,1980,30.25,29.8,16.11,0.606,0
1984-08-16,31.73,34.01,28.44,17.7,89.3,16.1,1984,8,229,Summer,1980,30.28,29.85,16.56,0.944,0
1984-08-17,31.14,33.99,28.81,1.41,88.6,12.0,1984,8,230,Summer,1980,30.24,29.86,16.79,0.815,0
1984-08-18,30.72,34.38,27.67,0.68,83.3,13.0,1984,8,231,Summer,1980,30.25,29.83,16.19,0.724,0
1984-08-19,29.33,33.09,26.75,17.87,87.6,12.1,1984,8,232,Summer,1980,30.34,29.77,15.89,0.421,0
1984-08-20,28.92,31.31,26.2,18.09,84.0,13.6,1984,8,233,Summer,1980,30.16,29.73,14.61,0.331,0
1984-08-21,29.75,33.46,26.02,0.01,87.5,18.1,1984,8,234,Summer,1980,30.17,29.71,13.3,0.512,0
1984-08-22,30.78,34.69,27.63,3.12,86.0,15.7,1984,8,235,Summer,1980,30.26,29.69,12.8,0.737,0
1984-08-23,30.46,33.91,27.14,42.78,86.5,13.2,1984,8,236,Summer,1980,30.29,29.76,12.74,0.667,0
1984-08-24,31.22,34.09,27.91,6.85,80.6,14.0,1984,8,237,Summer,1980,30.44,29.75,12.44,0.833,0
1984-08-25,31.37,34.67,28.27,4.7,89.0,14.0,1984,8,238,Summer,1980,30.44,29.73,12.44,0.865,0
1984-08-26,29.54,31.98,25.73,8.61,89.0,14.4,1984,8,239,Summer,1980,30.23,29.74,12.27,0.466,0
1984-08-27,29.94,32.28,26.38,58.56,94.8,12.7,1984,8,240,Summer,1980,30.12,29.79,13.09,0.554,0
1984-08-28,29.79,32.7,26.48,34.1,88.2,11.5,1984,8,241,Summer,1980,29.84,29.8,13.01,0.521,0
1984-08-29,29.31,32.59,25.46,8.47,92.6,11.6,1984,8,242,Summer,1980,29.45,29.82,13.33,0.416,0
1984-08-30,29.65,32.98,26.15,14.16,82.8,13.0,1984,8,243,Summer,1980,29.18,29.78,12.92,0.49,0
1984-08-31,29.28,31.81,26.75,9.33,84.8,12.4,1984,8,244,Summer,1980,28.95,29.76,12.26,0.41,0
1984-09-01,28.66,32.39,25.91,5.51,91.8,16.1,1984,9,245,Autumn,1980,28.78,29.71,11.77,0.275,0
1984-09-02,27.65,30.89,24.74,0.81,78.3,11.5,1984,9,246,Autumn,1980,28.72,29.69,11.87,0.054,0
1984-09-03,28.34,30.89,24.94,2.21,82.5,14.3,1984,9,247,Autumn,1980,28.93,29.68,12.09,0.205,0
1984-09-04,28.55,32.24,26.55,1.36,87.7,12.7,1984,9,248,Autumn,1980,28.95,29.71,12.33,0.251,0
1984-09-05,28.88,32.34,25.75,1.51,87.1,11.9,1984,9,249,Autumn,1980,29.09,29.77,12.96,0.323,0
1984-09-06,31.15,34.97,28.53,12.98,89.6,9.8,1984,9,250,Autumn,1980,29.48,29.8,13.28,0.817,0
1984-09-07,29.39,31.99,25.76,11.24,97.9,12.5,1984,9,251,Autumn,1980,29.7,29.8,13.72,0.434,0
1984-09-08,29.65,32.34,26.54,4.59,80.2,10.9,1984,9,252,Autumn,1980,29.84,29.8,12.89,0.49,0
1984-09-09,30.42,33.59,28.04,10.81,87.1,10.1,1984,9,253,Autumn,1980,29.97,29.77,12.68,0.658,0
1984-09-10,29.84,32.69,26.69,26.84,90.6,6.6,1984,9,254,Autumn,1980,29.6,29.72,12.78,0.532,0
1984-09-11,29.52,33.25,27.02,8.19,72.5,10.7,1984,9,255,Autumn,1980,29.62,29.69,12.77,0.462,0
1984-09-12,29.82,33.72,27.56,15.73,88.1,14.5,1984,9,256,Autumn,1980,29.71,29.65,10.97,0.527,0
1984-09-13,28.56,32.34,25.8,13.72,77.0,15.0,1984,9,257,Autumn,1980,29.72,29.65,10.18,0.253,0
1984-09-14,29.55,32.42,26.61,5.94,92.1,16.5,1984,9,258,Autumn,1980,29.78,29.66,9.97,0.469,0
1984-09-15,30.23,32.7,27.03,2.97,75.5,11.5,1984,9,259,Autumn,1980,29.91,29.69,9.61,0.617,0
1984-09-16,30.53,34.53,27.07,4.44,88.2,13.6,1984,9,260,Autumn,1980,30.0,29.71,9.59,0.682,0
1984-09-17,30.23,33.96,26.97,7.31,79.3,17.0,1984,9,261,Autumn,1980,30.33,29.73,9.75,0.617,0
1984-09-18,30.43,33.04,26.93,25.05,97.3,9.2,1984,9,262,Autumn,1980,30.47,29.74,9.74,0.66,0
1984-09-19,30.48,32.64,27.24,36.83,86.1,16.5,1984,9,263,Autumn,1980,30.52,29.72,9.82,0.671,0
1984-09-20,30.87,34.16,27.53,9.74,84.1,10.2,1984,9,264,Autumn,1980,30.48,29.73,10.05,0.756,0
1984-09-21,30.55,33.07,27.68,16.11,91.9,10.7,1984,9,265,Autumn,1980,30.44,29.7,10.07,0.687,0
1984-09-22,30.52,33.17,28.41,18.03,88.7,16.2,1984,9,266,Autumn,1980,30.21,29.59,9.87,0.68,0
1984-09-23,30.31,32.8,27.82,0.53,89.2,16.8,1984,9,267,Autumn,1980,29.94,29.55,9.55,0.634,0
1984-09-24,29.91,31.96,27.31,7.75,90.0,14.6,1984,9,268,Autumn,1980,29.8,29.51,9.46,0.547,0
1984-09-25,28.82,31.86,26.51,8.34,81.2,9.2,1984,9,269,Autumn,1980,29.65,29.4,9.29,0.309,0
1984-09-26,28.58,31.72,25.96,4.52,96.7,10.2,1984,9,270,Autumn,1980,29.64,29.27,8.69,0.257,0
1984-09-27,29.91,31.92,27.71,10.47,90.2,7.0,1984,9,271,Autumn,1980,29.6,29.19,8.42,0.547,0
1984-09-28,29.52,32.83,27.52,2.16,79.2,12.0,1984,9,272,Autumn,1980,29.5,29.16,7.91,0.462,0
1984-09-29,30.41,32.55,27.63,3.42,88.7,14.7,1984,9,273,Autumn,1980,29.39,29.17,7.56,0.656,0
1984-09-30,30.08,33.58,27.97,8.59,84.8,11.0,1984,9,274,Autumn,1980,29.27,29.14,7.39,0.584,0
1984-10-01,29.21,31.91,26.05,10.31,75.3,10.2,1984,10,275,Autumn,1980,29.09,29.08,7.39,0.394,0
1984-10-02,28.01,31.53,25.42,0.51,78.2,6.5,1984,10,276,Autumn,1980,28.89,28.98,7.5,0.133,0
1984-10-03,27.72,31.48,25.23,4.64,88.0,2.6,1984,10,277,Autumn,1980,28.54,28.83,7.34,0.07,0
1984-10-04,28.69,31.58,25.78,8.15,74.6,10.8,1984,10,278,Autumn,1980,28.23,28.68,6.52,0.281,0
1984-10-05,28.1,30.59,25.57,2.32,74.7,5.6,1984,10,279,Autumn,1980,28.12,28.56,5.4,0.153,0
1984-10-06,27.94,31.06,25.41,6.98,80.1,13.6,1984,10,280,Autumn,1980,28.04,28.47,5.17,0.118,0
1984-10-07,27.96,31.02,24.79,1.62,68.2,9.7,1984,10,281,Autumn,1980,27.77,28.37,4.71,0.122,0
1984-10-08,28.45,30.77,25.87,1.89,79.5,6.5,1984,10,282,Autumn,1980,27.53,28.26,4.15,0.229,0
1984-10-09,27.4,30.2,23.45,5.72,77.0,11.0,1984,10,283,Autumn,1980,27.67,28.19,4.26,0.0,0
1984-10-10,25.82,28.7,22.46,8.72,76.0,14.8,1984,10,284,Autumn,1980,27.77,28.18,4.04,-0.344,0
1984-10-11,27.02,30.23,24.88,0.14,74.8,6.2,1984,10,285,Autumn,1980,27.87,28.13,3.78,-0.083,0
1984-10-12,29.09,31.83,26.12,0.49,84.8,11.9,1984,10,286,Autumn,1980,27.9,28.06,3.69,0.368,0
1984-10-13,28.65,32.57,25.57,3.26,88.3,10.2,1984,10,287,Autumn,1980,27.9,27.98,3.37,0.272,0
1984-10-14,28.69,31.4,26.19,0.68,90.7,14.3,1984,10,288,Autumn,1980,27.9,27.94,3.35,0.281,0
1984-10-15,28.64,30.97,25.6,3.03,87.0,8.3,1984,10,289,Autumn,1980,27.73,27.85,3.33,0.27,0
1984-10-16,27.39,30.49,24.57,7.66,82.2,8.1,1984,10,290,Autumn,1980,27.41,27.74,3.16,-0.002,0
1984-10-17,25.84,28.34,22.81,2.47,79.3,3.5,1984,10,291,Autumn,1980,27.36,27.67,3.04,-0.34,0
1984-10-18,25.8,28.16,22.27,0.66,78.1,9.2,1984,10,292,Autumn,1980,27.2,27.52,3.12,-0.349,0
1984-10-19,26.84,29.01,23.88,3.21,76.7,7.4,1984,10,293,Autumn,1980,26.99,27.43,2.96,-0.122,0
1984-10-20,28.35,31.89,24.98,2.71,70.8,4.0,1984,10,294,Autumn,1980,27.08,27.41,2.83,0.207,0
1984-10-21,27.56,31.03,24.38,2.33,82.8,10.0,1984,10,295,Autumn,1980,27.62,27.39,2.8,0.035,0
1984-10-22,27.13,30.29,23.81,1.3,82.1,2.2,1984,10,296,Autumn,1980,27.87,27.35,2.6,-0.059,0
1984-10-23,28.04,31.25,24.26,3.78,83.2,2.5,1984,10,297,Autumn,1980,27.8,27.21,2.59,0.139,0
1984-10-24,29.62,33.55,27.05,1.04,77.3,10.3,1984,10,298,Autumn,1980,27.67,27.04,2.54,0.484,0
1984-10-25,27.53,31.21,23.79,0.69,83.7,7.3,1984,10,299,Autumn,1980,27.79,26.91,2.35,0.028,0
1984-10-26,26.34,29.73,23.32,1.67,75.7,12.5,1984,10,300,Autumn,1980,27.89,26.82,2.09,-0.231,0
1984-10-27,27.46,31.12,24.31,0.93,78.2,13.0,1984,10,301,Autumn,1980,27.71,26.73,2.08,0.013,0
1984-10-28,28.39,30.72,25.76,1.57,81.5,10.5,1984,10,302,Autumn,1980,27.35,26.5,2.13,0.216,0
1984-10-29,27.85,31.68,25.8,2.95,72.9,13.8,1984,10,303,Autumn,1980,26.74,26.34,2.09,0.098,0
1984-10-30,26.78,30.45,23.01,3.4,83.5,8.1,1984,10,304,Autumn,1980,26.59,26.19,2.08,-0.135,0
1984-10-31,27.11,30.38,24.64,6.71,88.5,2.1,1984,10,305,Autumn,1980,26.68,26.03,2.05,-0.063,0
1984-11-01,23.27,26.05,20.99,2.73,68.8,11.2,1984,11,306,Autumn,1980,26.55,25.9,1.8,-0.9,0
1984-11-02,25.29,28.07,21.35,0.1,69.6,3.3,1984,11,307,Autumn,1980,26.37,25.83,1.74,-0.46,0
1984-11-03,28.09,31.72,24.21,4.11,66.2,12.8,1984,11,308,Autumn,1980,25.96,25.79,1.78,0.15,0
1984-11-04,27.45,29.6,23.55,1.37,62.9,7.1,1984,11,309,Autumn,1980,25.43,25.72,1.67,0.011,0
1984-11-05,26.58,30.06,23.82,1.06,67.1,14.4,1984,11,310,Autumn,1980,25.44,25.61,1.66,-0.179,0
1984-11-06,23.9,26.22,20.22,1.33,63.0,8.4,1984,11,311,Autumn,1980,25.12,25.47,1.65,-0.763,0
1984-11-07,23.43,26.08,21.19,0.44,69.5,8.6,1984,11,312,Autumn,1980,24.58,25.34,1.65,-0.865,0
1984-11-08,23.32,26.19,21.26,0.02,64.2,4.7,1984,11,313,Autumn,1980,23.83,25.19,1.63,-0.889,0
1984-11-09,23.07,26.0,19.91,0.72,67.2,6.8,1984,11,314,Autumn,1980,23.44,24.97,1.79,-0.944,0
1984-11-10,24.3,26.54,21.55,0.07,72.5,14.3,1984,11,315,Autumn,1980,23.5,24.8,1.81,-0.676,0
1984-11-11,22.19,25.68,20.09,1.78,68.1,8.1,1984,11,316,Autumn,1980,23.54,24.67,1.8,-1.135,0
1984-11-12,23.89,26.29,21.1,2.05,68.0,11.9,1984,11,317,Autumn,1980,23.56,24.5,1.87,-0.765,0
1984-11-13,24.3,27.91,22.11,0.52,67.4,12.3,1984,11,318,Autumn,1980,23.67,24.36,1.83,-0.676,0
1984-11-14,23.73,26.76,20.48,2.07,62.2,4.8,1984,11,319,Autumn,1980,23.7,24.21,1.74,-0.8,0
1984-11-15,23.47,26.01,20.33,0.3,70.1,12.5,1984,11,320,Autumn,1980,24.08,24.04,1.69,-0.857,0
1984-11-16,23.79,26.93,19.86,0.6,62.6,8.3,1984,11,321,Autumn,1980,24.22,23.85,1.47,-0.787,0
1984-11-17,24.52,28.1,20.74,1.7,66.5,10.5,1984,11,322,Autumn,1980,24.1,23.66,1.44,-0.628,0
1984-11-18,24.88,27.74,21.4,0.06,72.8,8.1,1984,11,323,Autumn,1980,24.04,23.54,1.46,-0.549,0
1984-11-19,24.88,28.07,21.87,2.4,62.2,5.9,1984,11,324,Autumn,1980,24.03,23.34,1.34,-0.549,0
1984-11-20,23.46,26.89,21.33,1.99,67.3,14.3,1984,11,325,Autumn,1980,23.93,23.15,1.31,-0.859,0
1984-11-21,23.27,26.99,19.72,1.34,62.0,6.0,1984,11,326,Autumn,1980,23.64,22.81,1.29,-0.9,0
1984-11-22,23.43,26.56,19.7,3.24,76.9,5.1,1984,11,327,Autumn,1980,23.28,22.54,1.27,-0.865,0
1984-11-23,23.1,25.7,20.95,5.69,68.4,2.4,1984,11,328,Autumn,1980,22.93,22.42,1.26,-0.937,0
1984-11-24,22.46,24.62,18.61,1.33,68.7,12.4,1984,11,329,Autumn,1980,23.02,22.33,1.34,-1.077,0
1984-11-25,22.39,25.52,19.67,1.47,67.9,7.4,1984,11,330,Autumn,1980,23.05,22.29,1.34,-1.092,0
1984-11-26,22.4,25.32,20.05,2.91,60.2,10.5,1984,11,331,Autumn,1980,22.81,22.19,1.35,-1.09,0
1984-11-27,24.06,26.41,21.21,0.31,77.3,12.1,1984,11,332,Autumn,1980,22.57,22.12,1.29,-0.728,0
1984-11-28,23.5,26.9,19.86,0.26,72.4,4.2,1984,11,333,Autumn,1980,21.86,22.05,1.23,-0.85,0
1984-11-29,21.76,25.63,18.89,1.94,63.8,6.7,1984,11,334,Autumn,1980,21.78,21.95,1.22,-1.229,0
1984-11-30,21.4,24.31,19.2,0.26,67.1,5.1,1984,11,335,Autumn,1980,21.7,21.85,1.16,-1.308,0
1984-12-01,17.48,20.12,14.35,1.77,64.4,7.3,1984,12,336,Winter,1980,21.37,21.74,1.22,-2.162,0
1984-12-02,21.84,24.0,17.89,0.8,55.3,0.9,1984,12,337,Winter,1980,20.37,21.66,1.2,-1.212,0
1984-12-03,21.83,25.1,18.73,0.29,58.1,4.3,1984,12,338,Winter,1980,19.5,21.46,1.15,-1.214,0
